userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,hybrid_sentiment,emotion_raw,emotion,emotion_conf,topic,topic_conf,intent,intent_conf,urgency,urgency_conf,sent_score,emo_score,intent_score,topic_score,urgency_norm,score_norm,score_risk,thumbs_norm,keyword_score,triage_score_heuristic,triage_label_heuristic,triage_label_heuristic_name,metadata_score,triage_score_weaksup,triage_label_weaksup,triage_label_weaksup_name
User_5477,,Quick pickup on a rainy night and good service!,5,0,4.555.10003,2024-12-07 00:25:08,,,4.555.10003,2,joy,1,0.8519070744514465,1,0.2512337565422058,3,0.2652362287044525,0,0.1824511140584945,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.25,0,no triage needed,0.0,0.2,0,no triage needed
User_5478,,"My ride was so amazing,the driver was friendly and very nead,the car was clean and smells nice,",5,0,4.555.10003,2024-12-07 00:24:24,,,4.555.10003,2,joy,1,0.9513172507286072,5,0.3578983247280121,5,0.4346303939819336,0,0.1439728140830993,0.0,0.0,0.6,0.3,0.0,1.0,0.0,0.0,0.0,0.15,0,no triage needed,0.0,0.12,0,no triage needed
User_5479,,Driver was friendly and a safe driver. Uber also notified us when we were stopped for a few minutes to ensure everything was ok and we didn't need any assistance.,5,0,4.524.10000,2024-12-07 00:23:33,,,4.524.10000,2,neutral,4,0.7959598302841187,5,0.3705076277256012,1,0.3627791702747345,4,0.1971900761127472,0.0,0.4,0.5,0.3,1.0,1.0,0.0,0.0,0.0,0.33,1,standard review,0.0,0.33,1,standard review
User_5480,,Mharram was a very nice driver. Very professional. Highly recommended.,5,0,4.555.10003,2024-12-07 00:20:36,,,4.555.10003,2,joy,1,0.4990253448486328,5,0.4112185835838318,5,0.5401672124862671,0,0.0983161032199859,0.0,0.0,0.6,0.3,0.0,1.0,0.0,0.0,0.0,0.15,0,no triage needed,0.0,0.12,0,no triage needed
User_5481,,Easy,5,0,4.555.10003,2024-12-07 00:20:34,,,4.555.10003,2,neutral,4,0.9265145659446716,7,0.1372003257274627,6,0.150860995054245,0,0.2597664594650268,0.0,0.4,0.8,0.2,0.0,1.0,0.0,0.0,0.0,0.28,0,no triage needed,0.0,0.24000000000000005,0,no triage needed
User_5482,,Transportation,5,0,4.554.10001,2024-12-07 00:18:21,,,4.554.10001,2,neutral,4,0.8850139379501343,5,0.3862701058387756,1,0.218211755156517,2,0.1351406127214431,0.0,0.4,0.5,0.3,0.5,1.0,0.0,0.0,0.0,0.28,0,no triage needed,0.0,0.255,0,no triage needed
User_5483,,excellent,5,0,4.554.10001,2024-12-07 00:14:47,,,4.554.10001,2,joy,1,0.8195316791534424,7,0.2168661653995514,6,0.2316804528236389,0,0.2788531184196472,0.0,0.0,0.8,0.2,0.0,1.0,0.0,0.0,0.0,0.18000000000000005,0,no triage needed,0.0,0.16000000000000003,0,no triage needed
User_5484,,Good,5,0,4.555.10003,2024-12-07 00:08:16,,,4.555.10003,2,neutral,4,0.4931049644947052,7,0.1564144641160965,0,0.2133142799139022,0,0.2223876714706421,0.0,0.4,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.16000000000000003,0,no triage needed,0.0,0.12000000000000002,0,no triage needed
User_5485,,"Great experience , helpfull and quick response 👍🏻",5,0,4.550.10001,2024-12-07 00:04:52,,,4.550.10001,2,neutral,4,0.4756872057914734,7,0.248199850320816,0,0.321424663066864,0,0.2750541269779205,0.0,0.4,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.16000000000000003,0,no triage needed,0.0,0.12000000000000002,0,no triage needed
User_5486,,The Help function is AI driven and does not allow user to describe other issues with the trip. I requested a ride and the driver started the trip about 10minutes before pick up. App help is useless if the user cannot describe the problem. I'm very disappointed by this.,1,4,4.555.10003,2024-12-06 23:59:47,,,4.555.10003,0,sadness,7,0.6165792942047119,4,0.3196346163749695,4,0.4081359505653381,4,0.3258823752403259,1.0,0.9,1.0,0.5,1.0,0.0,1.0,0.2936588114899376,0.6,0.9249999999999999,3,immediate investigation,0.8234147028724844,0.9223414702872486,3,immediate investigation
User_5487,,Very nice,5,0,,2024-12-06 23:58:18,,,,2,joy,1,0.7600770592689514,4,0.1830602884292602,5,0.177782729268074,0,0.1676650941371917,0.0,0.0,0.6,0.5,0.0,1.0,0.0,0.0,0.0,0.16999999999999998,0,no triage needed,0.0,0.12,0,no triage needed
User_5488,,"Rips off drivers and the customer. Has done nothing about scam drivers that try to farm cancels, too.",1,0,4.555.10003,2024-12-06 23:57:40,,,4.555.10003,0,neutral,4,0.7628169059753418,5,0.321331650018692,5,0.3964567482471466,1,0.2020197212696075,1.0,0.4,0.6,0.3,0.25,0.0,1.0,0.0,1.0,0.625,2,urgent investigation,0.75,0.6625000000000001,2,urgent investigation
User_5489,,👍,5,0,,2024-12-06 23:57:14,,,,1,neutral,4,0.6920446753501892,7,0.1519526839256286,0,0.1274435967206955,0,0.1154456287622451,0.5,0.4,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.3350000000000001,1,standard review,0.0,0.24500000000000002,0,no triage needed
User_5490,,Not proper working its always having technical issues not,1,0,4.555.10003,2024-12-06 23:45:07,,,4.555.10003,0,sadness,7,0.9072808623313904,7,0.2889054715633392,4,0.4632688760757446,4,0.3613287806510925,1.0,0.9,1.0,0.2,1.0,0.0,1.0,0.0,0.6,0.8949999999999999,3,immediate investigation,0.75,0.915,3,immediate investigation
User_5491,,Best,5,0,4.555.10003,2024-12-06 23:42:38,,,4.555.10003,2,neutral,4,0.6871408820152283,5,0.1635354906320572,1,0.1867944002151489,0,0.1785467267036438,0.0,0.4,0.5,0.3,0.0,1.0,0.0,0.0,0.0,0.23,0,no triage needed,0.0,0.18000000000000002,0,no triage needed
User_5492,,"Good service, very professional",5,0,4.554.10001,2024-12-06 23:39:21,,,4.554.10001,2,neutral,4,0.5359708666801453,7,0.4146910309791565,0,0.2941730618476867,0,0.2299844026565551,0.0,0.4,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.16000000000000003,0,no triage needed,0.0,0.12000000000000002,0,no triage needed
User_5493,,Good,4,0,4.555.10003,2024-12-06 23:38:53,,,4.555.10003,2,neutral,4,0.4931049644947052,7,0.1564144641160965,0,0.2133142799139022,0,0.2223876714706421,0.0,0.4,0.2,0.2,0.0,0.75,0.25,0.0,0.0,0.16000000000000003,0,no triage needed,0.1875,0.13875000000000004,0,no triage needed
User_5494,,"Hv been using Uber for so many years, but never faced such an appalling situation like today, where one cab driver named Samuilla of Park Circus outright rejected my request of turning the AC on and in turn started to abuse me aggressively while telling me to cancel the ride which I had boarded after waiting for over 10 mins. Really disappointed with Uber and its policy of choosing the driver for providing services to us. Will stop using Ubet services henceforth.",1,0,4.555.10003,2024-12-06 23:38:51,,,4.555.10003,0,fear,5,0.3487294614315033,5,0.3087928891181946,5,0.2653884291648865,1,0.2342481911182403,1.0,0.5,0.6,0.3,0.25,0.0,1.0,0.0,0.0,0.65,2,urgent investigation,0.75,0.5825,2,urgent investigation
User_5495,,Good,5,0,,2024-12-06 23:38:23,,,,2,neutral,4,0.4931049644947052,7,0.1564144641160965,0,0.2133142799139022,0,0.2223876714706421,0.0,0.4,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.16000000000000003,0,no triage needed,0.0,0.12000000000000002,0,no triage needed
User_5496,,Uber drivers provide efficient and very professional customer service.,5,0,4.553.10000,2024-12-06 23:36:18,,,4.553.10000,2,neutral,4,0.9334818720817566,5,0.4969737231731415,5,0.3216919898986816,1,0.1098955273628234,0.0,0.4,0.6,0.3,0.25,1.0,0.0,0.0,0.0,0.275,0,no triage needed,0.0,0.23750000000000002,0,no triage needed
User_5497,,Too personal. But good ride prices,3,0,4.555.10003,2024-12-06 23:30:54,,,4.555.10003,2,neutral,4,0.813353955745697,5,0.2686530649662018,5,0.2368949949741363,1,0.1299178451299667,0.0,0.4,0.6,0.3,0.25,0.5,0.5,0.0,0.0,0.275,0,no triage needed,0.375,0.275,0,no triage needed
User_5498,,Consistently better than the others.,5,0,4.554.10001,2024-12-06 23:30:24,,,4.554.10001,2,neutral,4,0.6227505207061768,4,0.201163649559021,6,0.289734274148941,2,0.167279452085495,0.0,0.4,0.8,0.5,0.5,1.0,0.0,0.0,0.0,0.36,1,standard review,0.0,0.31500000000000006,1,standard review
User_5499,,It's not as much the apps fault as it is the system that empowers the drivers. The ability to cancel on you at anytime even after a long delay is terrible. I personally hate this app as a result,1,2,4.555.10003,2024-12-06 23:26:10,,,4.555.10003,0,disgust,8,0.6557630300521851,3,0.3751735389232635,3,0.3875372409820556,1,0.2688002586364746,1.0,1.0,1.0,0.7,0.25,0.0,1.0,0.20045332378842365,0.6,0.895,3,immediate investigation,0.8001133309471059,0.8275113330947106,3,immediate investigation
User_5500,,Reliable,5,0,4.516.10000,2024-12-06 23:25:54,,,4.516.10000,2,neutral,4,0.6752846837043762,7,0.3079436421394348,5,0.318223774433136,2,0.2513582110404968,0.0,0.4,0.6,0.2,0.5,1.0,0.0,0.0,0.0,0.29,0,no triage needed,0.0,0.275,0,no triage needed
User_5501,,Super,5,0,4.555.10003,2024-12-06 23:23:44,,,4.555.10003,2,neutral,4,0.599029004573822,7,0.203562706708908,6,0.1437105983495712,0,0.1649922728538513,0.0,0.4,0.8,0.2,0.0,1.0,0.0,0.0,0.0,0.28,0,no triage needed,0.0,0.24000000000000005,0,no triage needed
User_5502,,Better price than rapido,5,0,4.554.10001,2024-12-06 23:20:25,,,4.554.10001,2,neutral,4,0.7882936596870422,3,0.2738381922245025,2,0.2713150978088379,1,0.2547813951969147,0.0,0.4,0.7,0.7,0.25,1.0,0.0,0.0,0.0,0.335,1,standard review,0.0,0.2575,0,no triage needed
User_5503,,Very comfortable,5,0,,2024-12-06 23:20:15,,,,2,neutral,4,0.6522914171218872,5,0.2047245353460312,5,0.2027828693389892,2,0.1406799703836441,0.0,0.4,0.6,0.3,0.5,1.0,0.0,0.0,0.0,0.3,1,standard review,0.0,0.275,0,no triage needed
User_5504,,Fast n friendly service,5,0,,2024-12-06 23:18:29,,,,2,neutral,4,0.7868239879608154,3,0.3575588464736938,3,0.456062376499176,1,0.2480680495500564,0.0,0.4,1.0,0.7,0.25,1.0,0.0,0.0,0.0,0.3950000000000001,1,standard review,0.0,0.3175,1,standard review
User_5505,,"Sidwell is the best, quality service 👌🏽💯",5,0,4.554.10001,2024-12-06 23:18:11,,,4.554.10001,2,neutral,4,0.8479758501052856,7,0.3154442906379699,3,0.2732832729816437,1,0.1352017521858215,0.0,0.4,1.0,0.2,0.25,1.0,0.0,0.0,0.0,0.3450000000000001,1,standard review,0.0,0.3175,1,standard review
User_5506,,Well service,5,0,4.555.10003,2024-12-06 23:18:01,,,4.555.10003,2,neutral,4,0.9256113171577454,7,0.3719358444213867,3,0.3358622193336487,4,0.2004280835390091,0.0,0.4,1.0,0.2,1.0,1.0,0.0,0.0,0.0,0.42000000000000004,1,standard review,0.0,0.43000000000000005,1,standard review
User_5507,,Cost is ridiculous. I'm not going to keep using this for a way to work much longer.,2,0,4.554.10001,2024-12-06 23:12:35,,,4.554.10001,0,anger,6,0.4937509894371032,0,0.1538614630699157,3,0.1605382859706878,2,0.0699320510029792,1.0,1.0,1.0,0.4,0.5,0.25,0.75,0.0,0.0,0.8900000000000001,3,immediate investigation,0.5625,0.78125,3,immediate investigation
User_5508,,Good,5,0,4.554.10001,2024-12-06 23:11:31,,,4.554.10001,2,neutral,4,0.4931049644947052,7,0.1564144641160965,0,0.2133142799139022,0,0.2223876714706421,0.0,0.4,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.16000000000000003,0,no triage needed,0.0,0.12000000000000002,0,no triage needed
User_5509,,Fine,5,0,4.555.10003,2024-12-06 23:05:12,,,4.555.10003,2,anger,6,0.5020196437835693,7,0.2230244576930999,0,0.1844702363014221,0,0.2279500067234039,0.0,1.0,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.31000000000000005,1,standard review,0.0,0.24000000000000002,0,no triage needed
User_5510,,I always have a good experience with safe and nice drivers,5,0,4.554.10001,2024-12-06 23:03:24,,,4.554.10001,2,joy,1,0.9263952374458312,5,0.4462785720825195,5,0.564447283744812,1,0.1198341399431228,0.0,0.0,0.6,0.3,0.25,1.0,0.0,0.0,0.0,0.175,0,no triage needed,0.0,0.1575,0,no triage needed
User_5511,,👍,5,0,4.555.10003,2024-12-06 23:03:04,,,4.555.10003,1,neutral,4,0.6920446753501892,7,0.1519526839256286,0,0.1274435967206955,0,0.1154456287622451,0.5,0.4,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.3350000000000001,1,standard review,0.0,0.24500000000000002,0,no triage needed
User_5512,,Affordable rides!,5,0,4.553.10000,2024-12-06 22:58:46,,,4.553.10000,2,joy,1,0.6651102304458618,5,0.2404922395944595,5,0.1341170966625213,1,0.0629382133483886,0.0,0.0,0.6,0.3,0.25,1.0,0.0,0.0,0.0,0.175,0,no triage needed,0.0,0.1575,0,no triage needed
User_5513,,Good experience,5,0,4.555.10003,2024-12-06 22:57:32,,,4.555.10003,2,neutral,4,0.6497325897216797,7,0.2747700214385986,0,0.4262720942497253,0,0.1692999005317688,0.0,0.4,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.16000000000000003,0,no triage needed,0.0,0.12000000000000002,0,no triage needed
User_5514,,Good,5,0,4.554.10001,2024-12-06 22:56:54,,,4.554.10001,2,neutral,4,0.4931049644947052,7,0.1564144641160965,0,0.2133142799139022,0,0.2223876714706421,0.0,0.4,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.16000000000000003,0,no triage needed,0.0,0.12000000000000002,0,no triage needed
User_5515,,Good,5,0,,2024-12-06 22:56:11,,,,2,neutral,4,0.4931049644947052,7,0.1564144641160965,0,0.2133142799139022,0,0.2223876714706421,0.0,0.4,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.16000000000000003,0,no triage needed,0.0,0.12000000000000002,0,no triage needed
User_5516,,"on time rides get,,, affordable price",5,0,4.528.10000,2024-12-06 22:53:31,,,4.528.10000,2,joy,1,0.4689193069934845,6,0.2503465712070465,2,0.2207086086273193,1,0.1339005678892135,0.0,0.0,0.7,0.8,0.25,1.0,0.0,0.0,0.0,0.245,0,no triage needed,0.0,0.1775,0,no triage needed
User_5517,,Super,5,0,4.555.10003,2024-12-06 22:52:48,,,4.555.10003,2,neutral,4,0.599029004573822,7,0.203562706708908,6,0.1437105983495712,0,0.1649922728538513,0.0,0.4,0.8,0.2,0.0,1.0,0.0,0.0,0.0,0.28,0,no triage needed,0.0,0.24000000000000005,0,no triage needed
User_5518,,Great,4,0,,2024-12-06 22:51:40,,,,2,neutral,4,0.4801533222198486,7,0.2682921886444092,6,0.2149175852537155,0,0.2341809123754501,0.0,0.4,0.8,0.2,0.0,0.75,0.25,0.0,0.0,0.28,0,no triage needed,0.1875,0.25875000000000004,0,no triage needed
User_5519,,Better than renting a car for travel,5,0,,2024-12-06 22:51:08,,,,2,joy,1,0.6349425911903381,5,0.3062449693679809,5,0.1156461685895919,2,0.0587352849543094,0.0,0.0,0.6,0.3,0.5,1.0,0.0,0.0,0.0,0.2,0,no triage needed,0.0,0.195,0,no triage needed
User_5520,,Terrible service,1,0,4.554.10001,2024-12-06 22:50:09,,,4.554.10001,0,fear,5,0.9048643112182616,7,0.3463998734951019,3,0.4387708604335785,0,0.2241624295711517,1.0,0.5,1.0,0.2,0.0,0.0,1.0,0.0,0.0,0.6950000000000001,2,urgent investigation,0.75,0.625,2,urgent investigation
User_5521,,They gave me 70% promotion 😂🥰,5,0,4.554.10001,2024-12-06 22:47:37,,,4.554.10001,2,neutral,4,0.6463142037391663,7,0.299380898475647,0,0.2503632307052612,3,0.1778649389743805,0.0,0.4,0.2,0.2,0.75,1.0,0.0,0.0,0.0,0.23500000000000004,0,no triage needed,0.0,0.2325,0,no triage needed
User_5522,,Pleasant driver safe driver. I appreciate him I am older and no longer drive so he was great.,5,0,4.540.10004,2024-12-06 22:46:17,,,4.540.10004,2,joy,1,0.9032670855522156,5,0.5688384771347046,5,0.5219281911849976,2,0.117618516087532,0.0,0.0,0.6,0.3,0.5,1.0,0.0,0.0,0.0,0.2,0,no triage needed,0.0,0.195,0,no triage needed
User_5523,,Uber driver service is very bad Uber auto driver night demanding extra money & behaviour very rood.,1,0,4.554.10001,2024-12-06 22:38:12,,,4.554.10001,0,anger,6,0.4633208811283111,5,0.358036458492279,3,0.2743578851222992,1,0.2377310991287231,1.0,1.0,1.0,0.3,0.25,0.0,1.0,0.0,0.0,0.8550000000000001,3,immediate investigation,0.75,0.7625,3,immediate investigation
User_5524,,My personal experience was very bad with uber and waiting time is tooooo long they should have to focus and not waste time for others,1,0,4.552.10000,2024-12-06 22:35:43,,,4.552.10000,0,neutral,4,0.4495727717876434,3,0.4610241651535034,3,0.3834248185157776,1,0.2922743260860443,1.0,0.4,1.0,0.7,0.25,0.0,1.0,0.0,0.0,0.7449999999999999,2,urgent investigation,0.75,0.6425000000000001,2,urgent investigation
User_5525,,He was exceptional and very helpful.,5,0,4.554.10001,2024-12-06 22:32:22,,,4.554.10001,2,neutral,4,0.651360273361206,5,0.2449472695589065,0,0.2200842499732971,2,0.1349044740200042,0.0,0.4,0.2,0.3,0.5,1.0,0.0,0.0,0.0,0.22000000000000003,0,no triage needed,0.0,0.195,0,no triage needed
User_5526,,They over charge. They won't let you cancel your Uber one and they will continue to take the payment for the uber one. Even if you deleted the app. Then when you contact them they are going to say they don't see the transaction for you to call your bank. Your bank will tell you they are lying because it shows they took. Uber is a rip off for real. Then I just took a ride for 11.66 and I was charged 12.78.,1,0,,2024-12-06 22:23:07,,,,0,anger,6,0.4604156911373138,0,0.4244667589664459,2,0.3132509887218475,1,0.1577064394950866,1.0,1.0,0.7,0.4,0.25,0.0,1.0,0.0,1.0,0.805,3,immediate investigation,0.75,0.8025,3,immediate investigation
User_5527,,I was able to schedule ride day before; driver right on time & excellent drive to airport! I hope he is paid well & receives all of my custom tip🙂,5,0,4.554.10001,2024-12-06 22:19:27,,,4.554.10001,2,joy,1,0.6613636016845703,5,0.3628672659397125,5,0.278877854347229,1,0.1784636974334716,0.0,0.0,0.6,0.3,0.25,1.0,0.0,0.0,0.0,0.175,0,no triage needed,0.0,0.1575,0,no triage needed
User_5528,,Good,5,0,4.554.10001,2024-12-06 22:18:13,,,4.554.10001,2,neutral,4,0.4931049644947052,7,0.1564144641160965,0,0.2133142799139022,0,0.2223876714706421,0.0,0.4,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.16000000000000003,0,no triage needed,0.0,0.12000000000000002,0,no triage needed
User_5529,,Awesome compare to Bolt services... Trusted with the reliable good vehicles...,5,0,,2024-12-06 22:14:50,,,,2,joy,1,0.5044078826904297,7,0.2717663645744324,0,0.226565271615982,1,0.1443680971860885,0.0,0.0,0.2,0.2,0.25,1.0,0.0,0.0,0.0,0.08500000000000002,0,no triage needed,0.0,0.07750000000000001,0,no triage needed
User_5530,,Over a dollar a mile? No thanks.,1,0,4.555.10003,2024-12-06 22:13:58,,,4.555.10003,0,surprise,3,0.4810649156570434,6,0.3965837955474853,2,0.1527670919895172,1,0.0525192469358444,1.0,0.3,0.7,0.8,0.25,0.0,1.0,0.0,0.0,0.67,2,urgent investigation,0.75,0.5625,2,urgent investigation
User_5531,,best service,5,0,4.555.10003,2024-12-06 22:13:46,,,4.555.10003,2,neutral,4,0.867957353591919,7,0.3958474397659302,3,0.404168963432312,1,0.2094961553812027,0.0,0.4,1.0,0.2,0.25,1.0,0.0,0.0,0.0,0.3450000000000001,1,standard review,0.0,0.3175,1,standard review
User_5532,,Long delay to find the ride,2,0,4.554.10001,2024-12-06 22:12:34,,,4.554.10001,0,neutral,4,0.6782081723213196,3,0.5696851015090942,3,0.3705634474754333,4,0.2705141901969909,1.0,0.4,1.0,0.7,1.0,0.25,0.75,0.0,0.6,0.8199999999999998,3,immediate investigation,0.5625,0.79625,3,immediate investigation
User_5533,,Pathetic Service,1,0,4.555.10003,2024-12-06 22:12:27,,,4.555.10003,0,neutral,4,0.8452861309051514,7,0.356001079082489,3,0.4397784471511841,0,0.2839802205562591,1.0,0.4,1.0,0.2,0.0,0.0,1.0,0.0,0.0,0.6699999999999999,2,urgent investigation,0.75,0.605,2,urgent investigation
User_5534,,Suggesting drivers are nearby but they won't come. I'd give 0/5 of possible.,1,0,4.554.10001,2024-12-06 22:12:11,,,4.554.10001,0,neutral,4,0.561877429485321,5,0.3815664052963257,5,0.4527944922447204,0,0.1291711330413818,1.0,0.4,0.6,0.3,0.0,0.0,1.0,0.0,0.0,0.6,2,urgent investigation,0.75,0.525,1,standard review
User_5535,,Good service,5,0,4.555.10003,2024-12-06 22:11:33,,,4.555.10003,2,neutral,4,0.8539659380912781,7,0.3862250447273254,3,0.3881595432758331,0,0.238125666975975,0.0,0.4,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.32000000000000006,1,standard review,0.0,0.28,0,no triage needed
User_5536,,Mostly experience is very good but one thing that 1) driver not come form time. 2) helmet issue.. Not in good condition 3) driver said that cancel ride for your side after cancle customer paid extra cancellation charegs. 4) wait time show 2 minutes but driver come 10 minutes why if emergency than? Improve some points for best service,4,0,4.555.10003,2024-12-06 22:11:22,,,4.555.10003,1,sadness,7,0.6452137231826782,5,0.4844289720058441,5,0.5116738080978394,1,0.2972300052642822,0.5,0.9,0.6,0.3,0.25,0.75,0.25,0.0,0.6,0.5750000000000001,2,urgent investigation,0.1875,0.54125,1,standard review
User_5537,,Good,4,0,4.555.10003,2024-12-06 22:09:57,,,4.555.10003,2,neutral,4,0.4931049644947052,7,0.1564144641160965,0,0.2133142799139022,0,0.2223876714706421,0.0,0.4,0.2,0.2,0.0,0.75,0.25,0.0,0.0,0.16000000000000003,0,no triage needed,0.1875,0.13875000000000004,0,no triage needed
User_5538,,Trash,2,0,4.555.10003,2024-12-06 22:07:59,,,4.555.10003,0,neutral,4,0.9078386425971984,2,0.1748328059911728,5,0.186967447400093,0,0.189369261264801,1.0,0.4,0.6,0.6,0.0,0.25,0.75,0.0,0.0,0.6299999999999999,2,urgent investigation,0.5625,0.50625,1,standard review
User_5539,,Good experience,5,0,4.555.10003,2024-12-06 22:06:13,,,4.555.10003,2,neutral,4,0.6497325897216797,7,0.2747700214385986,0,0.4262720942497253,0,0.1692999005317688,0.0,0.4,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.16000000000000003,0,no triage needed,0.0,0.12000000000000002,0,no triage needed
User_5540,,Good,4,0,4.551.10000,2024-12-06 22:06:01,,,4.551.10000,2,neutral,4,0.4931049644947052,7,0.1564144641160965,0,0.2133142799139022,0,0.2223876714706421,0.0,0.4,0.2,0.2,0.0,0.75,0.25,0.0,0.0,0.16000000000000003,0,no triage needed,0.1875,0.13875000000000004,0,no triage needed
User_5541,,"It's become unusable now they've added an option to get a faster pickup for an additional fee. Unless you pay the extra fee, you don't get an Uber for ages. Typical company trying to squeeze more money out of customers unnecessarily. Will be switching to another taxi provider from now on.",1,14,4.554.10001,2024-12-06 22:05:48,,,4.554.10001,0,neutral,4,0.7882665395736694,0,0.2461958527565002,3,0.2433252334594726,1,0.1997865438461303,1.0,0.4,1.0,0.4,0.25,0.0,1.0,0.49411213527836123,0.6,0.715,2,urgent investigation,0.8735280338195903,0.714852803381959,2,urgent investigation
User_5542,,"I would recommend uber anytime they fast and reliable, very happy and satisfy with thier service",5,0,4.555.10003,2024-12-06 22:03:30,,,4.555.10003,2,joy,1,0.656822144985199,5,0.2152390629053115,3,0.1679480075836181,1,0.088337704539299,0.0,0.0,1.0,0.3,0.25,1.0,0.0,0.0,0.0,0.255,0,no triage needed,0.0,0.23750000000000002,0,no triage needed
User_5543,,Too many recent glitches,2,0,4.555.10003,2024-12-06 22:00:44,,,4.555.10003,0,neutral,4,0.5255932211875916,7,0.2516630291938782,4,0.3522363305091858,1,0.257124662399292,1.0,0.4,1.0,0.2,0.25,0.25,0.75,0.0,0.6,0.695,2,urgent investigation,0.5625,0.68375,2,urgent investigation
User_5544,,Very nice 👌,5,0,4.555.10003,2024-12-06 22:00:43,,,4.555.10003,2,joy,1,0.5857314467430115,4,0.1914203912019729,5,0.1345658749341964,0,0.1479395627975464,0.0,0.0,0.6,0.5,0.0,1.0,0.0,0.0,0.0,0.16999999999999998,0,no triage needed,0.0,0.12,0,no triage needed
User_5545,,Nice app! ✌️,4,0,4.554.10001,2024-12-06 21:59:45,,,4.554.10001,2,joy,1,0.842402994632721,4,0.4001000225543976,4,0.3344095945358276,0,0.1003348082304,0.0,0.0,1.0,0.5,0.0,0.75,0.25,0.0,0.0,0.25,0,no triage needed,0.1875,0.21875,0,no triage needed
User_5546,,Good raids,5,0,4.555.10003,2024-12-06 21:58:57,,,4.555.10003,2,neutral,4,0.7153868079185486,7,0.1487927734851837,0,0.1225486993789672,0,0.2174240499734878,0.0,0.4,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.16000000000000003,0,no triage needed,0.0,0.12000000000000002,0,no triage needed
User_5547,,Best ehailing app,4,0,4.554.10001,2024-12-06 21:57:35,,,4.554.10001,2,neutral,4,0.6809183955192566,4,0.3634176850318908,4,0.2741665244102478,0,0.0813867896795272,0.0,0.4,1.0,0.5,0.0,0.75,0.25,0.0,0.0,0.35000000000000003,1,standard review,0.1875,0.29875,0,no triage needed
User_5548,,I had a wonderful experience well done Uber for your continied good service,4,0,4.520.10000,2024-12-06 21:53:59,,,4.520.10000,2,joy,1,0.9763430953025818,7,0.3176974952220917,0,0.3261319994926452,1,0.1509051322937011,0.0,0.0,0.2,0.2,0.25,0.75,0.25,0.0,0.0,0.08500000000000002,0,no triage needed,0.1875,0.09625000000000002,0,no triage needed
User_5549,,good service,5,0,4.554.10001,2024-12-06 21:47:20,,,4.554.10001,2,neutral,4,0.8291794657707214,7,0.3862250447273254,3,0.3881595432758331,0,0.238125666975975,0.0,0.4,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.32000000000000006,1,standard review,0.0,0.28,0,no triage needed
User_5550,,Very Good Price,5,0,4.551.10000,2024-12-06 21:46:28,,,4.551.10000,2,neutral,4,0.730080783367157,6,0.3158978521823883,2,0.3307448923587799,0,0.1224429756402969,0.0,0.4,0.7,0.8,0.0,1.0,0.0,0.0,0.0,0.32,1,standard review,0.0,0.22,0,no triage needed
User_5551,,Nice app,5,0,4.555.10003,2024-12-06 21:43:33,,,4.555.10003,2,neutral,4,0.6035300493240356,4,0.4507705271244049,4,0.39299076795578,0,0.1319821178913116,0.0,0.4,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.35000000000000003,1,standard review,0.0,0.28,0,no triage needed
User_5552,,"No problem, seems to work as intended. Good UI",5,0,4.548.10001,2024-12-06 21:39:53,,,4.548.10001,2,neutral,4,0.8837330341339111,4,0.2675195038318634,4,0.162082552909851,0,0.1341994106769561,0.0,0.4,1.0,0.5,0.0,1.0,0.0,0.0,0.6,0.35000000000000003,1,standard review,0.0,0.34,1,standard review
User_5553,,Nice,5,0,4.555.10003,2024-12-06 21:39:34,,,4.555.10003,2,neutral,4,0.7700195908546448,7,0.1667981296777725,5,0.175249308347702,0,0.1857140660285949,0.0,0.4,0.6,0.2,0.0,1.0,0.0,0.0,0.0,0.24,0,no triage needed,0.0,0.2,0,no triage needed
User_5554,,Excellent service and drivers,5,0,4.555.10003,2024-12-06 21:35:22,,,4.555.10003,2,neutral,4,0.8419791460037231,5,0.4246708750724792,5,0.5287230014801025,1,0.1674565225839615,0.0,0.4,0.6,0.3,0.25,1.0,0.0,0.0,0.0,0.275,0,no triage needed,0.0,0.23750000000000002,0,no triage needed
