userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,category,sub_topic,top_emotion,emotion_confidence,risk_score,priority_level
User_6092,,£5.99 taken from my account finding it difficult to get a refund,1,0,4.554.10001,2024-12-05 19:03:21,,,4.554.10001,Service Issues,Billing & Overcharging,disappointment,0.44643768668174744,2.232188433408737,Tier 3: Standard Review
User_11917,,Customer service is horrible. You gotta do everything thru chat that takes forever and they don't understand what you are talking about.,1,0,4.553.10000,2024-11-25 01:21:27,,,4.553.10000,Service Issues,Wait Times & Delays,annoyance,0.37197694182395935,2.231861650943756,Tier 3: Standard Review
User_11838,,"Agora, quando motoristas erram a rota ou mudam sem lhe perguntar, a Uber não revisa a tarifa. Serviço péssimo. Não recomendo!",1,3,4.553.10000,2024-11-25 07:21:26,,,4.553.10000,Service Issues,Emergency/Safety Concerns,neutral,0.8417123556137085,2.2280067167335993,Tier 3: Standard Review
User_3232,,"They don't monitor their drivers in real time. Sometimes, drivers will be assigned and will drive away from you because they don't want to take the route and don't want to be the one to cancel (they want you to be the one to cancel so you pay the cancellation fee). There is no way to report this via the app in real time. Quality control has been declining as they struggle to achieve consistent profitability.",3,4,4.555.10003,2024-12-11 20:25:25,,,4.555.10003,Service Issues,Value for Money,neutral,0.6158979535102844,2.225335865944385,Tier 3: Standard Review
User_818,,At first uber was the best app to use for traveling but nowadays rider charge more money from the real charge. Rider behaviour towards traveller is very bad.,1,0,4.555.10003,2024-12-16 20:38:59,,,4.555.10003,Service Issues,Billing & Overcharging,annoyance,0.3707856833934784,2.2247141003608704,Tier 3: Standard Review
User_1453,,Pathetic service... Taking too long to book the cab... It was urgent.... Worst aap ever... Very bad service doesn't deserve even 1 star... Poor and very bad service,1,1,4.556.10005,2024-12-15 13:02:20,,,4.556.10005,Service Issues,Wait Times & Delays,disappointment,0.30568981170654297,2.2215962390926602,Tier 3: Standard Review
User_2072,,"Can barely get a ride home anymore, seems like Uber aren't paying their drivers enough to live and they are now refusing most jobs because they will loose money",1,0,4.556.10005,2024-12-14 07:59:22,,,4.556.10005,Service Issues,Emergency/Safety Concerns,disappointment,0.44420740008354187,2.2210370004177094,Tier 3: Standard Review
User_1470,,Absolutely unreliable. You might find a ride in a few minutes or wait an hour Drivers cancel for no reason as has happened to me many a time. The last time I tired to use uber there were none and I was struck away from home at 11pm. Havented used it once since then as cannot be trusted. Useful in an emergency but don't rely on it in any way.,1,4,4.556.10005,2024-12-15 12:26:56,,,4.556.10005,Service Issues,Wait Times & Delays,disapproval,0.60948646068573,2.2189243731198305,Tier 3: Standard Review
User_10742,,"Service is not good as it's was at his initial time, drivers are very bad especially in Delhi, always I was payed more than the actual amount of the fare, drivers ask us to cancel the the ride and if we cancel it app charge us cancellation fees and if weren't drivers ask for extra money for the same journey... It was very embarrassing to facing such kind of problem with the reputative app like Uber..",1,4,4.553.10000,2024-11-27 10:06:23,,,4.553.10000,Service Issues,Billing & Overcharging,embarrassment,0.6090037822723389,2.2184416947064394,Tier 3: Standard Review
User_11629,,Very worst cab service rider always cancelled the trip.,1,0,,2024-11-25 16:33:03,,,,Service Issues,Wait Times & Delays,annoyance,0.3689722716808319,2.2138336300849915,Tier 3: Standard Review
User_3798,,Worst experience,1,0,,2024-12-10 14:48:48,,,,Service Issues,Wait Times & Delays,disgust,0.31606781482696533,2.2124747037887573,Tier 3: Standard Review
User_8430,,Worst experience,1,0,,2024-12-01 16:01:31,,,,Service Issues,Wait Times & Delays,disgust,0.31606781482696533,2.2124747037887573,Tier 3: Standard Review
User_9465,,Worst experience,1,0,4.554.10001,2024-11-29 20:26:36,,,4.554.10001,Service Issues,Wait Times & Delays,disgust,0.31606781482696533,2.2124747037887573,Tier 3: Standard Review
User_11796,,Worst experience,1,0,4.543.10001,2024-11-25 09:15:50,,,4.543.10001,Service Issues,Wait Times & Delays,disgust,0.31606781482696533,2.2124747037887573,Tier 3: Standard Review
User_7748,,Vere bad app no response one of the worst ride in my life,1,0,4.554.10001,2024-12-02 18:19:15,,,4.554.10001,Service Issues,Wait Times & Delays,disappointment,0.44134053587913513,2.2067026793956757,Tier 3: Standard Review
User_11999,,"Very bad experience with this app, booked a short ride for 50rs but unwanted and unnamed fair is added without information and also location problem is there. Worst application.",1,0,,2024-11-24 21:44:44,,,,Service Issues,Wait Times & Delays,disappointment,0.4397962987422943,2.1989814937114716,Tier 3: Standard Review
User_5748,,Worst app It will not take source location precisely if you are booking for others No wonder how this app tested and got deployed in Play Store Such a pathetic app,1,0,4.554.10001,2024-12-06 13:18:52,,,4.554.10001,Service Issues,App UI & Technical Feedback,disgust,0.3137723505496979,2.196406453847885,Tier 3: Standard Review
User_5196,,One of the worst services one could expect. Shittiest of shittiest app Doesnt deserve of even a star rating The driver cancels the ride and then UBER asks for compensation fee from the customer.. Good way to loot money..,1,0,4.555.10003,2024-12-07 16:32:18,,,4.555.10003,Service Issues,Billing & Overcharging,annoyance,0.3657914102077484,2.1947484612464905,Tier 3: Standard Review
User_5241,,Today dtd 7 dec 2024 there is lot off issues in uber app . I had put kandivali location on mapp but destination drop me malad . The worst thing is i had oay more then 1000 rupees so this is not happened once this happened with me 3 rd time i recommend to all Don't trust this uber mapp.. worst experience i had ever faced,1,0,4.551.10000,2024-12-07 14:28:26,,,4.551.10000,Service Issues,Wait Times & Delays,annoyance,0.3656107485294342,2.1936644911766052,Tier 3: Standard Review
User_10011,,"Uber please pay your drivers properly. Every driver complained about Uber not paying them and charged us extra cash. Also the drivers discouraged not to pay by online payment but by cash. After booking the driver calls and extra money if we are not willing to give they canceled the ride. The culture of demanding extra cash ia getting too toxic. Please look into it. I'm writing this from Guwahati,Assam, India.",1,0,4.554.10001,2024-11-28 19:12:31,,,4.554.10001,Service Issues,Billing & Overcharging,annoyance,0.3653062582015991,2.1918375492095947,Tier 3: Standard Review
User_2825,,The fact that Uber does NOT deliver customer support is pathetic. Sure you can query via the help option. But you system is broken since useless employees throw you from mailer to mailer and take ages to respond.,1,0,,2024-12-12 18:17:07,,,,Service Issues,Wait Times & Delays,disappointment,0.43811896443367004,2.19059482216835,Tier 3: Standard Review
User_11539,,Very bad aap it takes very much time for car very very I am giving 1 star very bad experience is very bad with uber,1,0,4.552.10000,2024-11-25 20:15:51,,,4.552.10000,Service Issues,Wait Times & Delays,disappointment,0.4361239969730377,2.1806199848651886,Tier 3: Standard Review
User_9127,,Unnessecery amount charged by uber 😤 very bad,1,0,,2024-11-30 11:30:13,,,,Service Issues,Billing & Overcharging,disappointment,0.4351891279220581,2.1759456396102905,Tier 3: Standard Review
User_989,,"0 star... On one ride, uber charged me multiple times but they say its just an authorised hold. Its been over a month... Nothing is resolved. Another of my ride failed because no uber available but it still charged money from my account and the ride is not even on order history so I cant even get help TT. Uber scammed me of ~$60 (incl uber eats failed order). So I'm going to be petty and rate 0 star + delete app even if there is $5 credit 🙃",1,0,,2024-12-16 12:09:46,,,,Service Issues,Billing & Overcharging,disappointment,0.43465957045555115,2.1732978522777557,Tier 3: Standard Review
User_8370,,no service provided at all..cabs and auto don't accept the ride even at high prices. App continuously shows searching for driver mode and not fetch with any ride. Worst experience ever had even in a city like Mumbai- no quick services.,1,0,4.553.10000,2024-12-01 17:52:44,,,4.553.10000,Service Issues,Wait Times & Delays,annoyance,0.36141055822372437,2.168463349342346,Tier 3: Standard Review
User_4741,,Waste app ...😡🤬 driver's are not accepting rides ... worst experience with this app,1,0,,2024-12-08 15:05:24,,,,Service Issues,Wait Times & Delays,disappointment,0.43268153071403503,2.163407653570175,Tier 3: Standard Review
User_8034,,Worst app ever.. no chance to call customer support,1,0,4.545.10000,2024-12-02 08:59:04,,,4.545.10000,Service Issues,App UI & Technical Feedback,annoyance,0.36055639386177063,2.163338363170624,Tier 3: Standard Review
User_610,,"The app itself is fine. But I think it's high time to kick the non compliant drivers out, especially in Bangalore. This would reduce the traffic and make the service better. The streets are filled with cabs who choose which place they want to go to and not where the customers want. Why do we need uber for this? We had ricks in the past and they also did the same thing. Same Problem, only worse now.",3,0,,2024-12-17 08:49:44,,,,Service Issues,Value for Money,annoyance,0.35912784934043884,2.154767096042633,Tier 3: Standard Review
User_4746,,"My experience is very bad with uber.Firstly,the driver confirm the pickup than cancle it at end time,also when uber gives discount no auto driver can come to pick up.",1,0,,2024-12-08 14:58:13,,,,Service Issues,Wait Times & Delays,disappointment,0.43043482303619385,2.1521741151809692,Tier 3: Standard Review
User_9957,,Very bad experience from uber as I have booked a cab for Rs 354 and they charged me Rs451 at time I left the cab I paid that amount as I was in a hurry But this is ridiculous there is not support option or help in app you can just give feedback for rider I have complained twice in app but no response The rider took another route and there was also traffic or moreover he was sleepy and so slow which made ride 34 mins longer than shown on time of booking cab Why am I charged higher I don't know .,1,0,,2024-11-28 21:33:32,,,,Service Issues,Billing & Overcharging,disappointment,0.42981913685798645,2.1490956842899323,Tier 3: Standard Review
User_6231,,Such a slow and sluggish app,1,0,4.555.10003,2024-12-05 12:58:39,,,4.555.10003,Service Issues,Wait Times & Delays,disappointment,0.42934650182724,2.1467325091362,Tier 3: Standard Review
User_6918,,Worst service ever his driver charge extra everythime,1,0,4.554.10001,2024-12-04 06:09:55,,,4.554.10001,Service Issues,Billing & Overcharging,annoyance,0.3551383912563324,2.1308303475379944,Tier 3: Standard Review
User_3089,,Difficult to learn. Less robust than Verizon messages +.,2,0,,2024-12-12 03:26:15,,,,Service Issues,Value for Money,confusion,0.7075504064559937,2.122651219367981,Tier 3: Standard Review
User_3054,,Very bad connection,1,0,4.554.10001,2024-12-12 06:08:20,,,4.554.10001,Service Issues,Wait Times & Delays,disappointment,0.4241868853569031,2.1209344267845154,Tier 3: Standard Review
User_10274,,Very Bad app This app is charging cancellation fee on me while the driver reached one hour late Why should I need the trip after one hour?,1,0,4.553.10000,2024-11-28 06:02:33,,,4.553.10000,Service Issues,Billing & Overcharging,annoyance,0.3524108827114105,2.114465296268463,Tier 3: Standard Review
User_9459,,Your prices are really high Hate from india,1,0,4.554.10001,2024-11-29 20:36:37,,,4.554.10001,Service Issues,Billing & Overcharging,annoyance,0.3500770628452301,2.1004623770713806,Tier 3: Standard Review
User_9570,,"Whenever I try to call the driver through the application, I receive a message that it's a wrong number!!!",4,0,4.554.10001,2024-11-29 16:59:09,,,4.554.10001,Service Issues,App UI & Technical Feedback,disappointment,0.4195871651172638,2.097935825586319,Tier 3: Standard Review
User_103,,Very bad experience Very fraud wala log aur company hai Dikhaye smay Kam Paisa dikhate aur phir jyada paise lete. Koi bhi z uber se trip na karein,1,0,,2024-12-18 12:27:27,,,,Service Issues,Billing & Overcharging,disappointment,0.4191809892654419,2.0959049463272095,Tier 3: Standard Review
User_9775,,"If I close the app it still confirms ride , really bad",1,0,,2024-11-29 08:44:36,,,,Service Issues,Emergency/Safety Concerns,disappointment,0.4182666540145874,2.091333270072937,Tier 3: Standard Review
User_5809,,"Uber in India has no standard, especially when it comes to auto booking. They accept and cancel the bookings more faster than the speed of light. They have no sense and they understand no emergency of the passengers. Cancelling my 4 rides after accepting the bookings uber expects me to rate them!!! I would rather walk than taking an uber.",1,3,4.555.10003,2024-12-06 10:52:33,,,4.555.10003,Service Issues,Emergency/Safety Concerns,neutral,0.6990255117416382,2.085319872861529,Tier 3: Standard Review
User_7204,,"I booked an Uber from Nalya to Mwanda Road for 18K, but the driver got confused with the route. After waiting five minutes on road to reach the destination, I was charged 31K. Then, for a two-minute drive from Mwanda Road to the next point, I was charged another 10K, making it 41K total. Sometimes the charges are inconsistent, with different amounts shown to the customer and driver. Drivers also cancel trips themselves or demand extra charges. This needs a solution.",3,0,,2024-12-03 17:30:54,,,,Service Issues,Wait Times & Delays,confusion,0.693469762802124,2.080409288406372,Tier 3: Standard Review
User_1181,,Very unreliable service,1,0,4.556.10005,2024-12-16 00:05:50,,,4.556.10005,Service Issues,Wait Times & Delays,disappointment,0.4160793721675873,2.0803968608379364,Tier 3: Standard Review
User_1467,,Very worst app i ever seen very bad... I was booked the cab from here but when I call the driver than he says that payment will be charged double because this is our services so we will decide the rent not app...am not understand I think that rent and all decided by the cab driver than why this app has been started very third class app,1,0,,2024-12-15 12:30:35,,,,Service Issues,Billing & Overcharging,annoyance,0.3466622233390808,2.079973340034485,Tier 3: Standard Review
User_10216,,"It has happened to me twice, that driver didn't reach the pickup point enven 45 mins. Of agreed booking even confirmation on phone and I had to cancell my booking. The user instead of reprimanding the driver undesirably penalized me with Rs.21.This need be examined. We have other options also to travell with. Regards",5,5,4.554.10001,2024-11-28 09:51:41,,,4.554.10001,Service Issues,Wait Times & Delays,neutral,0.28474515676498413,2.076504625993039,Tier 3: Standard Review
User_2252,,"Set up Uber 1 through a credit card where I was supposed to get the service free through credits, and they changed my billing card because I used a different card one time. Ended up paying for a ""free"" service for over a year. Scam.",1,3,4.555.10003,2024-12-13 22:00:12,,,4.555.10003,Service Issues,Billing & Overcharging,neutral,0.6888167858123779,2.0751111469322687,Tier 3: Standard Review
User_1054,,"The pick up time offered always doubles or more after you commit to a ride. If you cancel because of this you are charged a cancelation fee. Fraudulent. When the time doubles, the price should drop. Just tried to book another ride that said 3 min pickup. When I selected it, it immediately became 14 minutes. Thank God for Lyft!!!",1,2,4.550.10001,2024-12-16 09:05:01,,,4.550.10001,Service Issues,Billing & Overcharging,gratitude,0.9652191996574402,2.06383148832555,Tier 3: Standard Review
User_6658,,So sick of being charged for food that latest canceled and stuff like that. Uber eats oftentimes scams me. It seems to be pretty good for transportation. Just be aware they don't care and don't mind taking money for nothing.,1,0,4.554.10001,2024-12-04 17:20:42,,,4.554.10001,Service Issues,Billing & Overcharging,annoyance,0.34325313568115234,2.059518814086914,Tier 3: Standard Review
User_6336,,"On ""plan your ride"" screen the scroll doesn't works to use ""the pin"" to select a place on the map, only a fix number of travel history is shown. Neither can delete travel history to ""the pin"" appear on screen has last option. - Samsung Galaxy S10 lite, android 13, one ui 5.1 JC. Fix the scroll, thanks!!",5,2,4.555.10003,2024-12-05 08:25:40,,,4.555.10003,Service Issues,App UI & Technical Feedback,gratitude,0.9573785066604614,2.0559907953285714,Tier 3: Standard Review
User_10299,,I have had issues each time I have used. This was the 4th and still not quite right,3,0,4.548.10001,2024-11-28 03:42:44,,,4.548.10001,Service Issues,Value for Money,disappointment,0.40961501002311707,2.0480750501155853,Tier 3: Standard Review
User_1205,,"Yesterday night, a ride for a 2 mile straight line, driver took a turn at 300 feet and I asked why, he said a different destination, he stopped and told me to edit the new destination, but then the charge will duplicate, I disagreed, he said cancel then, not posible and the the app charged me the full amount for the 2 blocks ride, the driver and I disagreed but not posible through the app, to cancel, dispute or anything, ended up walking alone at almost midnight with a wrongful charge 4 a noride",1,3,4.556.10005,2024-12-15 22:44:16,,,4.556.10005,Service Issues,Billing & Overcharging,disapproval,0.6443478465080261,2.030642207627917,Tier 3: Standard Review
User_4936,,"Trash all the way through..... literally standing there when the driver shows up but still get charged a waiting fee, HOW?????🛑 Check your bank Acc. Regularly because uber will over charge you refund some of it then charge you again and there is no way to call and speak to customer service just automated txt. Just straight up CROOKS!!!!!!!",1,3,4.555.10003,2024-12-08 04:55:47,"Hi, this certainly sounds frustrating .For lost items, please visit http://ubr.to/1Xr8SeC . If you have any further queries, reach out to us at t.uber.com/contact and we'll follow up with you.",2018-06-20 14:47:01,4.555.10003,Service Issues,Billing & Overcharging,neutral,0.6441928744316101,2.030487235551501,Tier 3: Standard Review
User_5523,,Uber driver service is very bad Uber auto driver night demanding extra money & behaviour very rood.,1,0,4.554.10001,2024-12-06 22:38:12,,,4.554.10001,Service Issues,Billing & Overcharging,annoyance,0.33774396777153015,2.026463806629181,Tier 3: Standard Review
User_8818,,They sent me promotion discount (20% off next 5 orders)so I placed an order 2 minutes after. There was no discount on my order. Ubers response was that promotion expired. And Uber has the right to cancel any promotion at any time. Poor customer service that is extremely hard to find.,1,3,4.554.10001,2024-11-30 22:39:14,,,4.554.10001,Service Issues,General Customer Support,neutral,0.6383976340293884,2.0246919951492792,Tier 3: Standard Review
User_2059,,Your service is very very bad,1,0,,2024-12-14 08:52:29,,,,Service Issues,Wait Times & Delays,annoyance,0.3373071551322937,2.023842930793762,Tier 3: Standard Review
User_1105,,"rename this app to ""cold food"". They route delivery guys for a quest through the whole city. Their delivery time twice slower than any other app and it's with uber one enabled.",1,2,4.556.10005,2024-12-16 05:49:18,,,4.556.10005,Service Issues,Wait Times & Delays,neutral,0.9233598709106445,2.0219721595787545,Tier 3: Standard Review
User_4160,,"I quit using Uber, because there's no customer service.. if you have a problem or complaint, you're screwed.. I switched to LYFT..",1,4,4.533.10001,2024-12-09 18:21:43,,,4.533.10001,Service Issues,Value for Money,neutral,0.4039168059825897,2.0133547184166902,Tier 3: Standard Review
User_5409,,Uber rides always changed my credit card 💳 after I purchase a ride charging my credit card 💳 extra money 3/ 4 o'clock in the morning hours late after my credit card 💳 and email showing I already paid for my ride.. BAD experience riding with Uber I always have to blocked Uber business from my credit card ACCOUNTS from taken money from my credit card 💳,1,0,4.554.10001,2024-12-07 05:11:04,,,4.554.10001,Service Issues,Billing & Overcharging,disappointment,0.4015512466430664,2.007756233215332,Tier 3: Standard Review
User_840,,worst app ever I am waiting approax half an hour but no rickshaw i got really a worst app 😠😡😠😡,1,0,4.556.10005,2024-12-16 19:47:56,,,4.556.10005,Service Issues,Wait Times & Delays,annoyance,0.3326566517353058,1.9959399104118347,Tier 3: Standard Review
User_15,,Your location services are horrible please fix it,1,0,4.556.10005,2024-12-18 16:40:30,,,4.556.10005,Service Issues,Emergency/Safety Concerns,disgust,0.28468894958496094,1.9928226470947266,Tier 3: Standard Review
User_1856,,TOO EXPENSIVE FOR A SATURDAY NOT HAPPY AT ALL,1,0,4.556.10005,2024-12-14 17:08:10,,,4.556.10005,Service Issues,Value for Money,disappointment,0.39838042855262756,1.9919021427631378,Tier 3: Standard Review
User_5615,,Drivers non stop cancel in Brisbane get your people together Edit: 2 years later and uber is still worse then a 3rd world country on a Friday in Brisbane how have you done so badly?,1,0,4.555.10003,2024-12-06 19:27:21,,,4.555.10003,Service Issues,Emergency/Safety Concerns,annoyance,0.33041152358055115,1.9824691414833069,Tier 3: Standard Review
User_9093,,"Most pathetic app i ever see, most of time either ride got cancelled or driver ask money and intentionally waste our time and later you need to use other app, this is like normal for uber",1,0,4.554.10001,2024-11-30 12:33:23,,,4.554.10001,Service Issues,Billing & Overcharging,disappointment,0.3963586688041687,1.9817933440208435,Tier 3: Standard Review
User_11680,,"Said 10 minutes to arrive until I confirmed, then increased it to 24 minutes. I cancelled and it gave me a sob story about the poor driver. Then it did it again.",2,0,4.553.10000,2024-11-25 14:24:09,,,4.553.10000,Service Issues,Wait Times & Delays,disappointment,0.3962291181087494,1.981145590543747,Tier 3: Standard Review
User_10729,,Worst uber There show price after tht prices high... please Don't use When I try to call them There no response. Wost uber,1,0,4.553.10000,2024-11-27 10:26:30,,,4.553.10000,Service Issues,Billing & Overcharging,annoyance,0.3298649191856384,1.9791895151138306,Tier 3: Standard Review
User_9488,,Extremely bad service the worst ever I have never experienced such poor service waiting more than 3 months for feedback pay what I owe but a day or two later must pay extra also never received a parcel that was supposed to be delivered by me 3 months ago but paid for the parcel and for the delivery,1,0,4.553.10000,2024-11-29 19:53:03,,,4.553.10000,Service Issues,Wait Times & Delays,disappointment,0.39281752705574036,1.9640876352787018,Tier 3: Standard Review
User_2190,,"Terrible, the fares are really high, and the support team does not listen or help in any kind of way. The fares change every day without previous notifications. Absolutely a nightmare.",1,0,4.462.10000,2024-12-14 00:22:14,,,4.462.10000,Service Issues,Billing & Overcharging,fear,0.19592976570129395,1.9592976570129395,Tier 3: Standard Review
User_7548,,Service has become poorer and poorer over the time. Algorithm are geared toward maximum profit for the firm with zero regard for the customer. The drives are now expensive most of the time 3 times. And algorithm pushes to book expensive category or otherwise scares for extra wait time.,1,0,1.41.10000,2024-12-03 01:11:26,,,1.41.10000,Service Issues,Wait Times & Delays,disappointment,0.3915693759918213,1.9578468799591064,Tier 3: Standard Review
User_5634,,Good service but few drivers use uber for getting easy customers through UBER . They try to cancel trip to get full payment.They must recognised by UBER itself. This type of drivers have no rights to do this type of act. Rating is 5 for UBER service but rating for such type of drivers is 2. They are damaging the reputation of UBER services. Especially in evening most of the drivers ask the money and if it is less they cancel the trip. It getting worse and I also thinking to ....,5,0,4.555.10003,2024-12-06 18:17:53,,,4.555.10003,Service Issues,Value for Money,annoyance,0.32570844888687134,1.954250693321228,Tier 3: Standard Review
User_5234,,Worst experience with this app,1,0,,2024-12-07 14:46:26,,,,Service Issues,App UI & Technical Feedback,disgust,0.2791707515716553,1.954195261001587,Tier 3: Standard Review
User_7173,,Drivers are slow. They will sit and wait for heaps of orders before dropping off. Results in cold food. Also had continual seal breaks. Don't even know what they did to the food. Yuk,1,0,,2024-12-03 18:28:52,,,,Service Issues,Wait Times & Delays,confusion,0.6457547545433044,1.9372642636299133,Tier 3: Standard Review
User_835,,"worst experience with uber, very slow app Cab driver are fraud",1,0,4.554.10001,2024-12-16 20:00:07,,,4.554.10001,Service Issues,Wait Times & Delays,annoyance,0.3226644694805145,1.9359868168830872,Tier 3: Standard Review
User_4402,,prices are good but we as a customer feel that rider doesn't accept the ride easily.,4,0,4.555.10003,2024-12-09 07:33:24,,,4.555.10003,Service Issues,Value for Money,disappointment,0.3867875337600708,1.933937668800354,Tier 3: Standard Review
User_8784,,Why is the app requesting me to pay an extra amount yet I paid in full? I don't understand.. Apart from that the good thing is the drivers are very polite,3,0,4.553.10000,2024-11-30 23:58:24,,,4.553.10000,Service Issues,Billing & Overcharging,confusion,0.6443129777908325,1.9329389333724976,Tier 3: Standard Review
User_11664,,"I'm writing to report a concerning issue I've experienced with two recent Uber rides, including one today. Despite booking and paying for my rides through the app, the drivers demanded extra money. Today, I booked an Uber, and the driver called me to confirm the pickup. However, he also asked about the payment and, upon learning it wasn't what he expected, demanded extra money. When I refused, he refused to take me to my destination and asked me to cancel the ride.",1,3,4.552.10000,2024-11-25 15:20:35,,,4.552.10000,Service Issues,Billing & Overcharging,neutral,0.5459415912628174,1.932235952382708,Tier 3: Standard Review
User_8272,,Uber is trash,1,0,4.554.10001,2024-12-01 21:26:48,,,4.554.10001,Service Issues,Emergency/Safety Concerns,annoyance,0.32088205218315125,1.9252923130989075,Tier 3: Standard Review
User_10410,,"Bekar ride hai uber very very bad experience,bakwas hai uber kaabhi math jayega uber ride me very discussing",1,0,,2024-11-27 21:55:50,,,,Service Issues,Emergency/Safety Concerns,disappointment,0.38501662015914917,1.9250831007957458,Tier 3: Standard Review
User_4982,,Update: worst customer service ever!!! They just close your tickets without resolution. Virtually hang up on you.,1,0,4.555.10003,2024-12-08 01:31:19,"Hi Dmitri, the feedback from our riders is vitally important to us, and we always want their expectations to be met. Let us know more about it by dropping the details at t.uber.com/contact and we'll connect.",2018-12-13 15:32:34,4.555.10003,Service Issues,Wait Times & Delays,disappointment,0.3846184015274048,1.923092007637024,Tier 3: Standard Review
User_6066,,"Worse app and service ever, deceiving",1,0,4.520.10000,2024-12-05 19:59:03,,,4.520.10000,Service Issues,Wait Times & Delays,annoyance,0.32017531991004944,1.9210519194602966,Tier 3: Standard Review
User_7653,,"The driver act like they are doing you a favor more than a paid service, as well as the time that you have to figure out where the car is when you arrive. The GPS always takes the longest route with the most construction. The pricing is competitive & and fare, but the wait might be the equalizer to how fare the price but not the service. I use both lfyt & Uber as a means of transit & lfyt may be a bit more the cars. Drivers are a bit more accommodating, but Uber was the first n will always be ok",2,2,4.537.10000,2024-12-02 21:32:07,,,4.537.10000,Service Issues,Wait Times & Delays,neutral,0.8121171593666077,1.9107294480347174,Tier 3: Standard Review
User_2024,,i use the app frequently but of late the map is just off. even when i move thr pin to the right place drivers end up in the wrong place. please fix this glitch as its problematic esp when im travrlling with my son,3,0,4.520.10000,2024-12-14 10:08:14,,,4.520.10000,Service Issues,App UI & Technical Feedback,annoyance,0.31773558259010315,1.906413495540619,Tier 3: Standard Review
User_2036,,"The app is good, but I don't know why I'm not able to use the pay later option and I've contacted the customer care many times for this but got no response whatsoever",3,0,,2024-12-14 09:52:26,,,,Service Issues,App UI & Technical Feedback,confusion,0.6353684067726135,1.9061052203178406,Tier 3: Standard Review
User_649,,Bad service,1,0,,2024-12-17 05:31:34,,,,Service Issues,Wait Times & Delays,annoyance,0.31747445464134216,1.904846727848053,Tier 3: Standard Review
User_8816,,Bad service,1,0,4.554.10001,2024-11-30 22:42:34,,,4.554.10001,Service Issues,Wait Times & Delays,annoyance,0.31747445464134216,1.904846727848053,Tier 3: Standard Review
User_3921,,I am being charged money I do not owe every time. You can request a ride and it shows one amount which you agree to and pay. Then when the trip is ended there's another 10-15% charge. Either the drivers fault or they UBER just robs people. Uber is a scam. They do no respect consumer rights act.,1,3,4.555.10003,2024-12-10 08:51:25,,,4.555.10003,Service Issues,Billing & Overcharging,neutral,0.515891969203949,1.9021863303238395,Tier 3: Standard Review
User_5249,,Bad experience with ride initial fear was 205 rupees and after drop It was increased to 336 rupees same route no change but fare was increased tried to contact customer support no number in app worst experience ban the app fraud Uber money laundering.,1,0,,2024-12-07 13:55:42,,,,Service Issues,Billing & Overcharging,disappointment,0.3799639940261841,1.8998199701309204,Tier 3: Standard Review
User_4644,,"I took an Uber un mexico and paid to driver in cash (never had an issue in Argentina with this). The driver marked the trip as not paid. I disputed with Uber and my trip was marked as paid, but now the Uber says the trip wasn't paid and I have to pay on next trip. And all the links to support inside app say ""you have already received your money""",1,2,4.555.10003,2024-12-08 19:10:36,,,4.555.10003,Service Issues,Value for Money,neutral,0.7999115586280823,1.898523847296192,Tier 3: Standard Review
User_5355,,I cannot connect with the customer support for my problem there is no optionto chat or call... My ride has completed yesterday and yet does not recieved my hold amount which is still kept on hold on my Amazon wallet I need urgent assistance...I am away from my home need the amount to be released urgently This is the last tym I am booking any uber worst experience in terms of payment,1,0,,2024-12-07 08:10:36,,,,Service Issues,Wait Times & Delays,disappointment,0.37930768728256226,1.8965384364128113,Tier 3: Standard Review
User_7724,,I don't know what's wrong with uber these days whenever i m in hurry my ride can't be booked sometimes i feel why i installed this app so uber i m gonna uninstall you now with this hope that u fix these issues soon byee.....i m fedd uppp with your glitches,1,0,4.554.10001,2024-12-02 19:20:15,,,4.554.10001,Service Issues,App UI & Technical Feedback,confusion,0.6299596428871155,1.8898789286613464,Tier 3: Standard Review
User_5561,,Worst app I ever seen in my life reason that me and my friend book a ride it was auto that was abusive and harrassing both of us and my friend complaint to Uber customer service that take a strict action or we will take legal action they just locked my friend id,1,0,4.554.10001,2024-12-06 21:22:34,,,4.554.10001,Service Issues,Billing & Overcharging,annoyance,0.3142176568508148,1.885305941104889,Tier 3: Standard Review
User_4670,,Why am I not getting calls on uber?? What's wrong with you all. You don't show any option how to fix the problem.,1,0,4.555.10003,2024-12-08 17:52:03,,,4.555.10003,Service Issues,Emergency/Safety Concerns,disappointment,0.3770606815814972,1.885303407907486,Tier 3: Standard Review
User_6960,,"It good at times, but it keeps taking my money. And there is no way to reach Uber reps. Can you provide a number please.?",2,0,4.554.10001,2024-12-04 03:39:07,,,4.554.10001,Service Issues,Value for Money,disappointment,0.37699800729751587,1.8849900364875793,Tier 3: Standard Review
User_4049,,"I have a few issues regarding payments etc. Issue 1: I booked a ride for my wife, the driver let her wait for 15 mins saying he is on his way then cancels but when I canceled a ride after 3mins I have to pay a cancelation fee, the driver was 5 mins away when I booked. Issue 2: I booked a ride on Uber Lite app, it gave me an amount of R56 + R10 cancelation fee, when my wife had to pay the driver opened the Uber app and it gave an amount of R100, how can these 2 apps give different amounts?",1,1,4.555.10003,2024-12-09 23:52:17,,,4.555.10003,Service Issues,Wait Times & Delays,confusion,0.3952648937702179,1.878941861870599,Tier 3: Standard Review
